"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Проверка читаемого класса User","tests","Wed Apr 29 05:21:01 UTC 2026","passed","Wed Apr 29 05:21:01 UTC 2026","TestUser","test_user_service","",""
"","0","Проверка отображения списка с совершеннолетними пользователями","tests","Wed Apr 29 05:21:01 UTC 2026","passed","Wed Apr 29 05:21:01 UTC 2026","TestUserService","test_user_service","",""
"","0","Проверка удаления пользователя из UserService","tests","Wed Apr 29 05:21:01 UTC 2026","passed","Wed Apr 29 05:21:01 UTC 2026","TestUserService","test_user_service","",""
"","0","Проверка ошибки при добавлении пользователя с отрицательным возрастом","tests","Wed Apr 29 05:21:01 UTC 2026","passed","Wed Apr 29 05:21:01 UTC 2026","TestUserService","test_user_service","",""
"","0","Проверка ошибки обновления пользоваля с некорректным email","tests","Wed Apr 29 05:21:01 UTC 2026","passed","Wed Apr 29 05:21:01 UTC 2026","TestUserService","test_user_service","",""
"","0","Проверка ошибки при повторном добавления пользователя","tests","Wed Apr 29 05:21:01 UTC 2026","passed","Wed Apr 29 05:21:01 UTC 2026","TestUserService","test_user_service","",""
"","0","Проверка добавления двух пользователей","tests","Wed Apr 29 05:21:01 UTC 2026","passed","Wed Apr 29 05:21:01 UTC 2026","TestUserService","test_user_service","",""
"","1","Проверка отображения списка с совершеннолетними пользователями","tests","Wed Apr 29 05:21:01 UTC 2026","passed","Wed Apr 29 05:21:01 UTC 2026","TestUserService","test_user_service","",""
"","0","Проверка отображения списка с совершеннолетними пользователями","tests","Wed Apr 29 05:21:01 UTC 2026","passed","Wed Apr 29 05:21:01 UTC 2026","TestUserService","test_user_service","",""
"","0","Проверка удаления несуществующего пользователя","tests","Wed Apr 29 05:21:01 UTC 2026","passed","Wed Apr 29 05:21:01 UTC 2026","TestUserService","test_user_service","",""
"","0","Проверка пустого класа UserService","tests","Wed Apr 29 05:21:01 UTC 2026","passed","Wed Apr 29 05:21:01 UTC 2026","TestUserService","test_user_service","",""
"","0","Проверка обновления email пользователя","tests","Wed Apr 29 05:21:01 UTC 2026","passed","Wed Apr 29 05:21:01 UTC 2026","TestUserService","test_user_service","",""
"","0","Проверка обновления email у несуществующего пользователя","tests","Wed Apr 29 05:21:01 UTC 2026","passed","Wed Apr 29 05:21:01 UTC 2026","TestUserService","test_user_service","",""
"","0","Проверка отображения списка с совершеннолетними пользователями","tests","Wed Apr 29 05:21:01 UTC 2026","passed","Wed Apr 29 05:21:01 UTC 2026","TestUserService","test_user_service","",""
"","0","Проверка отображения списка с совершеннолетними пользователями","tests","Wed Apr 29 05:21:01 UTC 2026","passed","Wed Apr 29 05:21:01 UTC 2026","TestUserService","test_user_service","",""
"","0","Проверка добавления пользователя","tests","Wed Apr 29 05:21:01 UTC 2026","passed","Wed Apr 29 05:21:01 UTC 2026","TestUserService","test_user_service","",""
"","0","Проверка отображения списка с совершеннолетними пользователями","tests","Wed Apr 29 05:21:01 UTC 2026","passed","Wed Apr 29 05:21:01 UTC 2026","TestUserService","test_user_service","",""
